40323;Luzay;DEUX SEVRES;NOUVELLE AQUITAINE;81.624736548;80.431966775;77.725708613
40324;Joncourt;AISNE;HAUTS DE FRANCE;75.357266004;78.686399398;77.725303599
40325;Couin;PAS DE CALAIS;HAUTS DE FRANCE;78.748100264;90.930633927;77.724914876
40326;Kindwiller;BAS RHIN;GRAND EST;80.649527255;90.969385582;77.721969027
40327;Domaize;PUY DE DOME;AUVERGNE RHONE ALPES;75.688684129;82.174334806;77.721948865
40328;Massingy;COTE D OR;BOURGOGNE FRANCHE COMTE;76.780363255;77.949478679;77.720242764
40329;Gircourt-lès-Viéville;VOSGES;GRAND EST;75.837863342;79.329551350;77.719908925
40330;Critot;SEINE MARITIME;NORMANDIE;75.711116951;87.811039383;77.717369578
40331;Vincelles;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;77.670249435;76.050812042;77.716309256
40332;Villecomte;COTE D OR;BOURGOGNE FRANCHE COMTE;77.611478955;90.687856934;77.716139035
40333;Le Gault-Saint-Denis;EURE ET LOIR;CENTRE VAL DE LOIRE;80.525789415;83.431787862;77.715827943
40334;Bastennes;LANDES;NOUVELLE AQUITAINE;80.043621082;80.343581081;77.714763101
40335;Longaulnay;ILLE ET VILAINE;BRETAGNE;78.812758588;88.219956471;77.714476145
40336;Petitmagny;TERRITOIRE DE BELFORT;BOURGOGNE FRANCHE COMTE;79.405218747;90.231660982;77.712687455
40337;Pignan;HERAULT;OCCITANIE;76.358966339;77.897929339;77.712658349
40338;Rancennes;ARDENNES;GRAND EST;77.795925616;77.295623133;77.712054646
40339;Abainville;MEUSE;GRAND EST;76.776471713;75.088700880;77.710456169
40340;Gommerville;EURE ET LOIR;CENTRE VAL DE LOIRE;80.025243113;84.406133280;77.707046740
40341;Villiers-Louis;YONNE;BOURGOGNE FRANCHE COMTE;77.927626564;74.849948383;77.706203277
40342;Flocourt;MOSELLE;GRAND EST;79.701504458;99.203391323;77.705133632
40343;Ligny-Thilloy;PAS DE CALAIS;HAUTS DE FRANCE;78.836770521;80.813388491;77.703759641
40344;Ignol;CHER;CENTRE VAL DE LOIRE;75.749702198;78.773093864;77.701411398
40345;Berfay;SARTHE;PAYS DE LA LOIRE;75.140317164;76.771350777;77.700173778
40346;Saint-Maximin;ISERE;AUVERGNE RHONE ALPES;80.012925415;88.379799520;77.699814419
40347;Vivans;LOIRE;AUVERGNE RHONE ALPES;75.707338791;73.500196001;77.699659444
40348;Amécourt;EURE;NORMANDIE;81.247723247;76.274381009;77.695397828
40349;Saint-Claude;JURA;BOURGOGNE FRANCHE COMTE;78.590787544;77.968111782;77.694711248
40350;Saint-Michel-de-Saint-Geoirs;ISERE;AUVERGNE RHONE ALPES;79.976817151;86.400681108;77.694028739
40351;Drefféac;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;78.140675775;90.383518663;77.692464598
40352;Vecoux;VOSGES;GRAND EST;75.473168834;73.287036009;77.692019788
40353;Aincille;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;81.856032721;79.655255166;77.690847989
40354;Châlons-sur-Vesle;MARNE;GRAND EST;76.347563583;92.594590299;77.687867132
40355;Archon;AISNE;HAUTS DE FRANCE;75.362762468;72.540622990;77.685990304
40356;Neuilly-en-Vexin;VAL D OISE;ILE DE FRANCE;83.874930197;90.986157200;77.685660963
40357;Buigny-l'Abbé;SOMME;HAUTS DE FRANCE;73.921642285;80.233227998;77.685236460
40358;Champagneux;SAVOIE;AUVERGNE RHONE ALPES;79.693064979;82.366175409;77.683883795
40359;Châteauneuf;LOIRE;AUVERGNE RHONE ALPES;76.602242619;73.777002336;77.683263742
40360;Rouvres-Saint-Jean;LOIRET;CENTRE VAL DE LOIRE;77.658344109;86.089077266;77.679615548
40361;Villers-les-Bois;JURA;BOURGOGNE FRANCHE COMTE;78.978449703;78.252228561;77.678614544
40362;Gonnetot;SEINE MARITIME;NORMANDIE;76.951163255;83.925017796;77.678209384
40363;Pierrefiche;AVEYRON;OCCITANIE;78.066459168;82.425836501;77.676334389
40364;Marnac;DORDOGNE;NOUVELLE AQUITAINE;74.835279083;75.048604021;77.674922297
40365;Hohengoeft;BAS RHIN;GRAND EST;80.003455785;87.910079075;77.674693567
40366;Saint-Estève-Janson;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;77.605953259;77.406330976;77.674583358
40367;Chalagnac;DORDOGNE;NOUVELLE AQUITAINE;78.649008195;84.879964796;77.674183092
40368;Moyrazès;AVEYRON;OCCITANIE;81.192982785;92.773567523;77.673295892
40369;Aulnois;VOSGES;GRAND EST;74.685611365;79.893408400;77.672750469
40370;Fontenay-le-Vicomte;ESSONNE;ILE DE FRANCE;80.274908189;86.229132463;77.670084997
40371;Saint-Folquin;PAS DE CALAIS;HAUTS DE FRANCE;79.193103044;92.674506645;77.668956170
40372;Le Vieil-Évreux;EURE;NORMANDIE;81.749065925;75.984139000;77.668771479
40373;Bocquegney;VOSGES;GRAND EST;77.883752142;86.920756398;77.666299317
40374;Saint-Félix-de-Lodez;HERAULT;OCCITANIE;75.929733170;83.310529418;77.664629016
40375;Larnas;ARDECHE;AUVERGNE RHONE ALPES;80.847001038;84.698832302;77.663366902
40376;Maisoncelles;SARTHE;PAYS DE LA LOIRE;74.958028230;81.380133654;77.662936081
40377;La Heunière;EURE;NORMANDIE;80.728877981;78.340885769;77.662337180
40378;Oberlauterbach;BAS RHIN;GRAND EST;80.144662883;85.926899767;77.662013125
40379;Urcel;AISNE;HAUTS DE FRANCE;77.206769576;82.462348273;77.657979736
40380;Marseille 8e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;76.779791421;76.551978771;77.657114192
40381;Coltines;CANTAL;AUVERGNE RHONE ALPES;79.956776263;94.616694447;77.656933290
40382;Limésy;SEINE MARITIME;NORMANDIE;76.787297153;80.287835558;77.656160884
40383;Juaye-Mondaye;CALVADOS;NORMANDIE;76.999792160;77.038186247;77.655870012
40384;Peuton;MAYENNE;PAYS DE LA LOIRE;79.738587892;81.348654605;77.654787928
40385;Chauffour-lès-Bailly;AUBE;GRAND EST;73.763920440;75.631605546;77.654763376
40386;Recques-sur-Hem;PAS DE CALAIS;HAUTS DE FRANCE;79.290316680;92.193005089;77.653333232
40387;Marseillan;HAUTES PYRENEES;OCCITANIE;78.718597673;100.283034907;77.652071763
40388;Saint-Julien;VAR;PROVENCE ALPES COTE D AZUR;78.403734796;87.469477690;77.651584786
40389;Busloup;LOIR ET CHER;CENTRE VAL DE LOIRE;77.766666284;82.676670201;77.651288155
40390;Guiclan;FINISTERE;BRETAGNE;77.084918598;87.771175208;77.650919514
40391;Bussy-la-Pesle;NIEVRE;BOURGOGNE FRANCHE COMTE;68.699775251;62.497571478;77.650251085
40392;Saint-Laurent-du-Plan;GIRONDE;NOUVELLE AQUITAINE;79.400340966;84.714368979;77.650249858
40393;Lys;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;78.477478332;81.904203950;77.649860882
40394;Anthien;NIEVRE;BOURGOGNE FRANCHE COMTE;75.165058646;73.594461036;77.648992127
40395;Peaugres;ARDECHE;AUVERGNE RHONE ALPES;80.042219991;90.972412739;77.647544227
40396;Almayrac;TARN;OCCITANIE;77.500639736;76.505147735;77.646578983
40397;Teissières-lès-Bouliès;CANTAL;AUVERGNE RHONE ALPES;73.070831596;77.991318241;77.646184974
40398;Glisolles;EURE;NORMANDIE;81.457845890;83.328815139;77.644998164
40399;Ayguemorte-les-Graves;GIRONDE;NOUVELLE AQUITAINE;77.766949285;94.417711011;77.643422061
40400;Audelange;JURA;BOURGOGNE FRANCHE COMTE;79.354802568;77.673603816;77.642428723
40401;Montgobert;AISNE;HAUTS DE FRANCE;75.644454681;77.563721080;77.640772800
40402;Saint-Crépin-et-Carlucet;DORDOGNE;NOUVELLE AQUITAINE;76.971600265;84.905869116;77.639738869
40403;Lanfains;COTES D ARMOR;BRETAGNE;77.835308411;83.841296601;77.636685234
40404;Vidou;HAUTES PYRENEES;OCCITANIE;77.376161939;85.628859741;77.632603939
40405;Chaux-Champagny;JURA;BOURGOGNE FRANCHE COMTE;79.700373636;81.008812035;77.632540810
40406;Terdeghem;NORD;HAUTS DE FRANCE;77.820218027;80.030209282;77.627734404
40407;Grand-Failly;MEURTHE ET MOSELLE;GRAND EST;76.421449507;80.980514837;77.623639146
40408;Annecy;HAUTE SAVOIE;AUVERGNE RHONE ALPES;78.971725836;73.043857034;77.623284329
40409;Saint-Myon;PUY DE DOME;AUVERGNE RHONE ALPES;75.634383415;95.549541364;77.622633535
40410;Saturargues;HERAULT;OCCITANIE;75.366195441;81.634543775;77.621490400
40411;Viols-en-Laval;HERAULT;OCCITANIE;76.115206100;94.792781120;77.621133460
40412;Saint-Cyr-les-Vignes;LOIRE;AUVERGNE RHONE ALPES;77.323146589;83.606678131;77.620337498
40413;La Séguinière;MAINE ET LOIRE;PAYS DE LA LOIRE;76.899894688;75.780843297;77.618200163
40414;Marcheprime;GIRONDE;NOUVELLE AQUITAINE;76.996279338;84.356092256;77.617641244
40415;Saint-Symphorien;ILLE ET VILAINE;BRETAGNE;77.188316495;94.668886728;77.616694440
40416;Saint-Germain-sur-Sarthe;SARTHE;PAYS DE LA LOIRE;74.948771181;73.838097495;77.614808462
40417;Saint-Jean-de-Savigny;MANCHE;NORMANDIE;79.312529222;78.254349651;77.613432375
40418;Fleury;OISE;HAUTS DE FRANCE;79.739673963;88.195372891;77.612162014
40419;Saint-Julien-en-Beauchêne;HAUTES ALPES;PROVENCE ALPES COTE D AZUR;80.009120605;78.696767737;77.610941006
40420;Vielverge;COTE D OR;BOURGOGNE FRANCHE COMTE;77.579459917;89.689801629;77.609622387
40421;Montbrun-Lauragais;HAUTE GARONNE;OCCITANIE;76.813871773;84.242157092;77.609483665
40422;Ondreville-sur-Essonne;LOIRET;CENTRE VAL DE LOIRE;78.464596712;80.162373523;77.603788533
40423;Bourgheim;BAS RHIN;GRAND EST;79.222521132;87.004312668;77.602068681
40424;Le Caule-Sainte-Beuve;SEINE MARITIME;NORMANDIE;77.349066176;74.786166046;77.599714412
40425;Genilac;LOIRE;AUVERGNE RHONE ALPES;77.210201711;73.594712226;77.599453368
40426;Fortel-en-Artois;PAS DE CALAIS;HAUTS DE FRANCE;79.078263842;75.160183147;77.598130685
40427;Saint-Pierremont;ARDENNES;GRAND EST;73.860569786;69.143735716;77.596503308
40428;Fort-du-Plasne;JURA;BOURGOGNE FRANCHE COMTE;79.358494100;84.500922046;77.595835495
40429;Mont-de-Marsan;LANDES;NOUVELLE AQUITAINE;81.112959309;78.048487370;77.594978380
40430;Truyes;INDRE ET LOIRE;CENTRE VAL DE LOIRE;77.330954859;93.840620721;77.594217160
40431;Saint-Aunès;HERAULT;OCCITANIE;76.020697889;78.188805590;77.593897986
40432;Harfleur;SEINE MARITIME;NORMANDIE;77.445600003;75.627354197;77.592504056
40433;Louer;LANDES;NOUVELLE AQUITAINE;82.278285619;95.592142508;77.589906169
40434;Charmes-sur-l'Herbasse;DROME;AUVERGNE RHONE ALPES;79.056361521;89.874301983;77.587666333
40435;Bermering;MOSELLE;GRAND EST;78.933904440;79.864144438;77.587531629
40436;La Falaise;YVELINES;ILE DE FRANCE;81.229909814;81.828140814;77.587473833
40437;Saint-Oradoux-près-Crocq;CREUSE;NOUVELLE AQUITAINE;71.343333254;72.957176250;77.584098623
40438;Tirent-Pontéjac;GERS;OCCITANIE;79.685016200;87.913178511;77.583857600
40439;Saint-Martin-du-Bois;GIRONDE;NOUVELLE AQUITAINE;78.695009630;76.814414325;77.583831228
40440;Delettes;PAS DE CALAIS;HAUTS DE FRANCE;79.251497474;94.599900756;77.581309276
40441;Saint-Germain-sur-Ille;ILLE ET VILAINE;BRETAGNE;77.743037004;92.970821593;77.578577570
40442;Chareil-Cintrat;ALLIER;AUVERGNE RHONE ALPES;73.052952634;76.427879897;77.575918179
40443;Vauxrezis;AISNE;HAUTS DE FRANCE;76.187609094;72.950084788;77.574245968
40444;Gognies-Chaussée;NORD;HAUTS DE FRANCE;77.507321907;78.157622208;77.573276135
40445;La Possession;LA REUNION;LA REUNION;77.573196120;78.743188139;77.573196120
40446;Andilly;MEURTHE ET MOSELLE;GRAND EST;75.637537136;81.052731184;77.572083721
40447;Saint-Marcel;AIN;AUVERGNE RHONE ALPES;82.674080995;85.596720547;77.569464267
40448;Ménétréols-sous-Vatan;INDRE;CENTRE VAL DE LOIRE;74.279192854;76.394546970;77.568883670
40449;Soulages-Bonneval;AVEYRON;OCCITANIE;77.221888251;74.896042096;77.568739024
40450;Prunay-le-Temple;YVELINES;ILE DE FRANCE;81.316641218;91.196810477;77.568255811
40451;Valmy;MARNE;GRAND EST;75.209639505;75.211193840;77.567504078
40452;Châtelain;MAYENNE;PAYS DE LA LOIRE;77.829052884;79.297873713;77.567448207
40453;Meursanges;COTE D OR;BOURGOGNE FRANCHE COMTE;75.857234074;78.758941084;77.567382786
40454;Fouleix;DORDOGNE;NOUVELLE AQUITAINE;76.747679704;84.973836927;77.565792270
40455;Milhavet;TARN;OCCITANIE;79.572557282;77.252289623;77.562991994
40456;Cailloux-sur-Fontaines;RHONE;AUVERGNE RHONE ALPES;75.377783687;74.106421946;77.562087598
40457;Faumont;NORD;HAUTS DE FRANCE;77.027487159;77.687883102;77.562011050
40458;Willerval;PAS DE CALAIS;HAUTS DE FRANCE;79.160208423;75.235268204;77.561447235
40459;Vennes;DOUBS;BOURGOGNE FRANCHE COMTE;76.117581279;82.986465473;77.561007962
40460;Tarasteix;HAUTES PYRENEES;OCCITANIE;77.476189547;79.706303832;77.559515167
40461;Maffrécourt;MARNE;GRAND EST;75.591231382;64.460134774;77.559093771
40462;Urville;CALVADOS;NORMANDIE;77.040952964;94.436134279;77.559052796
40463;Gainneville;SEINE MARITIME;NORMANDIE;76.619522000;74.417464627;77.559040885
40464;Cambon-et-Salvergues;HERAULT;OCCITANIE;77.301561682;70.747030517;77.559004491
40465;Montmiral;DROME;AUVERGNE RHONE ALPES;78.140884524;75.802985181;77.558860559
40466;Lavercantière;LOT;OCCITANIE;79.087546637;90.791792606;77.558654039
40467;Rimons;GIRONDE;NOUVELLE AQUITAINE;81.873646327;81.673666728;77.557924730
40468;Sugny;ARDENNES;GRAND EST;76.678324672;74.814843419;77.556894623
40469;Mont-Saint-Éloi;PAS DE CALAIS;HAUTS DE FRANCE;79.255289755;75.420787961;77.555637876
40470;Leuilly-sous-Coucy;AISNE;HAUTS DE FRANCE;77.346892925;85.857582243;77.555510038
40471;Ploudiry;FINISTERE;BRETAGNE;76.930743808;88.959198882;77.555462246
40472;Villotran;OISE;HAUTS DE FRANCE;79.710088720;84.769170986;77.549732600
40473;Chevrières;ISERE;AUVERGNE RHONE ALPES;79.603871681;80.107288788;77.549492479
40474;Orliénas;RHONE;AUVERGNE RHONE ALPES;76.050729538;91.680674649;77.549396026
40475;Châtillon-le-Roi;LOIRET;CENTRE VAL DE LOIRE;78.659299453;89.947271146;77.549222690
40476;Amblans-et-Velotte;HAUTE SAONE;BOURGOGNE FRANCHE COMTE;80.558586422;78.991159819;77.546142386
40477;La Couvertoirade;AVEYRON;OCCITANIE;79.317177957;81.751687358;77.545777959
40478;Le Douhet;CHARENTE MARITIME;NOUVELLE AQUITAINE;76.749338014;77.756427757;77.542223029
40479;Coise-Saint-Jean-Pied-Gauthier;SAVOIE;AUVERGNE RHONE ALPES;79.076568173;86.404950854;77.541369282
40480;Saint-Hilarion;YVELINES;ILE DE FRANCE;80.163221432;80.259278859;77.540678959
40481;Gervans;DROME;AUVERGNE RHONE ALPES;78.789203589;81.217451396;77.540466467
40482;Tarnès;GIRONDE;NOUVELLE AQUITAINE;77.207964117;91.188157299;77.540333881
40483;Morlhon-le-Haut;AVEYRON;OCCITANIE;76.912797068;73.834247951;77.539246274
40484;La Rouvière;GARD;OCCITANIE;79.007527725;92.574635531;77.538871379
40485;Dingy-Saint-Clair;HAUTE SAVOIE;AUVERGNE RHONE ALPES;78.218343476;85.283978715;77.538674240
40486;Catenoy;OISE;HAUTS DE FRANCE;79.621516195;80.107826297;77.538670422
40487;Fluy;SOMME;HAUTS DE FRANCE;74.511221780;78.747697481;77.538283939
40488;Muirancourt;OISE;HAUTS DE FRANCE;80.194975422;77.130332850;77.535383540
40489;Moussy-le-Neuf;SEINE ET MARNE;ILE DE FRANCE;81.869569517;83.768149939;77.534775740
40490;Valzin en Petite Montagne;JURA;BOURGOGNE FRANCHE COMTE;78.632493899;80.112988162;77.531903876
40491;Buzy-Darmont;MEUSE;GRAND EST;76.912800254;80.002325216;77.531834258
40492;Glun;ARDECHE;AUVERGNE RHONE ALPES;81.874650431;82.067404227;77.531751631
40493;Preignan;GERS;OCCITANIE;81.417654553;74.295668054;77.530370189
40494;Vaudoncourt;VOSGES;GRAND EST;75.525716818;81.477052991;77.526949625
40495;Saint-Denis-du-Maine;MAYENNE;PAYS DE LA LOIRE;77.786305237;84.075658609;77.526327412
40496;Douvres;AIN;AUVERGNE RHONE ALPES;82.574862607;84.203676360;77.525669697
40497;Mont-Saint-Sulpice;YONNE;BOURGOGNE FRANCHE COMTE;77.848089019;83.282382451;77.523681625
40498;Saint-Molf;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;77.731342667;79.985786658;77.523074702
40499;Muscourt;AISNE;HAUTS DE FRANCE;73.660698303;85.963734716;77.522471563
40500;Saint-Étienne-de-Crossey;ISERE;AUVERGNE RHONE ALPES;79.569146815;81.140958212;77.522225715
40501;Charézier;JURA;BOURGOGNE FRANCHE COMTE;79.365033660;82.993626888;77.522149264
40502;Pibrac;HAUTE GARONNE;OCCITANIE;76.965925329;74.188857037;77.521604694
40503;Beauchamps-sur-Huillard;LOIRET;CENTRE VAL DE LOIRE;79.297139391;76.442567841;77.520584366
40504;Jugazan;GIRONDE;NOUVELLE AQUITAINE;80.047414332;90.811057918;77.518866390
40505;Mersuay;HAUTE SAONE;BOURGOGNE FRANCHE COMTE;80.377152203;83.899565450;77.516399656
40506;Benoîtville;MANCHE;NORMANDIE;79.940837117;90.137436930;77.514854016
40507;Aiguèze;GARD;OCCITANIE;78.850456181;80.617937263;77.511658712
40508;Bourdon;SOMME;HAUTS DE FRANCE;75.449819359;85.694907312;77.511037063
40509;Condillac;DROME;AUVERGNE RHONE ALPES;78.043746193;79.016481694;77.510023503
40510;Ponts sur Seulles;CALVADOS;NORMANDIE;76.696211042;98.206150506;77.508616661
40511;Seraincourt;ARDENNES;GRAND EST;76.400976237;81.066031043;77.507363003
40512;Livré-sur-Changeon;ILLE ET VILAINE;BRETAGNE;79.184795094;91.548098752;77.506313303
40513;Saint-Lambert-la-Potherie;MAINE ET LOIRE;PAYS DE LA LOIRE;77.228791031;70.082179234;77.505582366
40514;Jully-lès-Buxy;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;77.837671967;90.437064169;77.503886835
40515;Sandouville;SEINE MARITIME;NORMANDIE;75.886405812;97.178102093;77.503634398
40516;Venouse;YONNE;BOURGOGNE FRANCHE COMTE;78.220800228;81.978029517;77.503357946
40517;Housséville;MEURTHE ET MOSELLE;GRAND EST;76.441590842;87.584997357;77.502601430
40518;Bretteville-du-Grand-Caux;SEINE MARITIME;NORMANDIE;76.367242775;99.130738605;77.501929421
40519;Neuf-Marché;SEINE MARITIME;NORMANDIE;76.838204718;76.302510764;77.501821845
40520;Juncalas;HAUTES PYRENEES;OCCITANIE;75.402593446;86.869522903;77.501806510
40521;Gravelotte;MOSELLE;GRAND EST;79.036056672;73.471937100;77.501144172
40522;Montreuil-au-Houlme;ORNE;NORMANDIE;73.801295485;74.871460684;77.500140674
40523;Saint-Firmin;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;79.258511686;76.925620545;77.499537124
40524;Bras-sur-Meuse;MEUSE;GRAND EST;77.902491982;73.029098629;77.499300050
40525;Saint-Genest;ALLIER;AUVERGNE RHONE ALPES;76.447305935;92.664629438;77.498249367
40526;Château-Gaillard;AIN;AUVERGNE RHONE ALPES;81.970932550;83.394445941;77.497971817
40527;Fameck;MOSELLE;GRAND EST;78.904803654;77.240136534;77.497220959
40528;Plan-d'Aups-Sainte-Baume;VAR;PROVENCE ALPES COTE D AZUR;78.951417920;92.264871658;77.494771445
40529;Denicé;RHONE;AUVERGNE RHONE ALPES;76.371710253;77.440706580;77.493094508
40530;Mionnay;AIN;AUVERGNE RHONE ALPES;82.250555374;84.276154580;77.492496459
40531;Argilly;COTE D OR;BOURGOGNE FRANCHE COMTE;76.524168185;86.970928539;77.492274156
40532;Avrainville;ESSONNE;ILE DE FRANCE;79.794607082;79.865839253;77.491208987
40533;Norrois;MARNE;GRAND EST;75.416874622;80.411761515;77.491025815
40534;Fontanès;GARD;OCCITANIE;78.470539331;88.040247404;77.490311180
40535;Viels-Maisons;AISNE;HAUTS DE FRANCE;77.160625976;83.496698239;77.489864551
40536;Quins;AVEYRON;OCCITANIE;80.406924742;85.197834189;77.488164144
40537;Alquines;PAS DE CALAIS;HAUTS DE FRANCE;78.738196573;90.668767520;77.487834121
40538;Flavigny;MARNE;GRAND EST;74.962235427;72.937975503;77.486171188
40539;Épaney;CALVADOS;NORMANDIE;76.846795347;84.776975005;77.485192632
40540;Mécleuves;MOSELLE;GRAND EST;78.816641277;74.897546842;77.480678434
40541;Massabrac;HAUTE GARONNE;OCCITANIE;86.735384064;93.174299003;77.480664411
40542;Fouillouse;HAUTES ALPES;PROVENCE ALPES COTE D AZUR;83.290684890;91.784669821;77.480514962
40543;Fleurieux-sur-l'Arbresle;RHONE;AUVERGNE RHONE ALPES;76.238516548;86.644909528;77.480145227
40544;Bertaucourt-Epourdon;AISNE;HAUTS DE FRANCE;77.486222115;79.389217673;77.479854489
40545;Sandarville;EURE ET LOIR;CENTRE VAL DE LOIRE;79.743491143;87.648416592;77.479204578
40546;Moyenneville;SOMME;HAUTS DE FRANCE;74.480317885;90.362023562;77.477756711
40547;Druye;INDRE ET LOIRE;CENTRE VAL DE LOIRE;77.065477325;72.002746103;77.475686019
40548;Commarin;COTE D OR;BOURGOGNE FRANCHE COMTE;77.872177079;80.895237583;77.475418506
40549;Sauvillers-Mongival;SOMME;HAUTS DE FRANCE;73.967481622;85.781596590;77.474916153
40550;Frénouville;CALVADOS;NORMANDIE;76.732761646;93.648098247;77.473637663
40551;Grandrif;PUY DE DOME;AUVERGNE RHONE ALPES;74.055731467;76.696682518;77.472739561
40552;Desingy;HAUTE SAVOIE;AUVERGNE RHONE ALPES;79.607582495;84.489513626;77.472616062
40553;Chanteloup-les-Bois;MAINE ET LOIRE;PAYS DE LA LOIRE;76.479657996;75.285258576;77.472565665
40554;Montauban;TARN ET GARONNE;OCCITANIE;80.418894771;77.334025679;77.468864200
40555;Saint-Alban-de-Roche;ISERE;AUVERGNE RHONE ALPES;79.273806821;83.196255443;77.468080193
40556;Hervelinghen;PAS DE CALAIS;HAUTS DE FRANCE;79.347566831;87.754793812;77.467975460
40557;Machecoul-Saint-Même;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;78.443868495;87.936045978;77.466649858
40558;Istres;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;76.086667321;75.725357074;77.466210241
40559;Nîmes;GARD;OCCITANIE;78.475792938;76.228201747;77.465395135
40560;Menthonnex-sous-Clermont;HAUTE SAVOIE;AUVERGNE RHONE ALPES;79.300034982;85.283950229;77.465042739
40561;Hagondange;MOSELLE;GRAND EST;78.871897590;80.585181487;77.462615218
40562;Four;ISERE;AUVERGNE RHONE ALPES;78.992161547;82.031404883;77.461686465
40563;Istres;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;77.602362067;77.483437623;77.461485327
40564;Mions;RHONE;AUVERGNE RHONE ALPES;75.055330935;73.551724711;77.461020694
40565;Beauvoir;YONNE;BOURGOGNE FRANCHE COMTE;76.771928907;77.883700373;77.459299310
40566;Douriez;PAS DE CALAIS;HAUTS DE FRANCE;78.876973907;79.765955299;77.458476846
40567;Berles-Monchel;PAS DE CALAIS;HAUTS DE FRANCE;78.786737273;88.252470304;77.458272867
40568;Fongueusemare;SEINE MARITIME;NORMANDIE;75.403307702;95.578782191;77.458255359
40569;Bolleville;SEINE MARITIME;NORMANDIE;76.249447683;83.937704802;77.457310439
40570;Laboissière-en-Thelle;OISE;HAUTS DE FRANCE;79.550265222;87.605693667;77.457163633
40571;Guigneville-sur-Essonne;ESSONNE;ILE DE FRANCE;79.396863022;84.237013271;77.456834705
40572;Narcastet;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;77.737101036;98.211029744;77.455698135
40573;Bourguignon-sous-Montbavin;AISNE;HAUTS DE FRANCE;75.103672183;79.521170454;77.455557332
40574;Cousances-lès-Triconville;MEUSE;GRAND EST;76.976219356;83.507195329;77.455273431
40575;Conteville-lès-Boulogne;PAS DE CALAIS;HAUTS DE FRANCE;78.817749332;74.812727313;77.454460108
40576;Vieux-Vy-sur-Couesnon;ILLE ET VILAINE;BRETAGNE;78.227702985;93.611065423;77.453762929
40577;Pars-lès-Chavanges;AUBE;GRAND EST;70.924592014;69.780814810;77.450533670
40578;Tourneville;EURE;NORMANDIE;81.027742563;74.996556947;77.450511931
40579;Bondoufle;ESSONNE;ILE DE FRANCE;80.479712634;81.058184202;77.449907443
40580;Entrevernes;HAUTE SAVOIE;AUVERGNE RHONE ALPES;79.467417392;84.472365521;77.449125977
40581;Rots;CALVADOS;NORMANDIE;76.619263874;103.419606204;77.448055284
40582;Cesse;MEUSE;GRAND EST;78.436471368;73.204898679;77.446230996
40583;Courrensan;GERS;OCCITANIE;77.284475771;75.742761804;77.444649080
40584;Hessenheim;BAS RHIN;GRAND EST;80.645617683;90.130254190;77.443467686
40585;Koestlach;HAUT RHIN;GRAND EST;79.734258029;79.828165487;77.436487601
40586;Thoissia;JURA;BOURGOGNE FRANCHE COMTE;78.633640102;73.274520266;77.432842964
40587;Blingel;PAS DE CALAIS;HAUTS DE FRANCE;78.570123339;77.034570417;77.431746769
40588;Saint-Abraham;MORBIHAN;BRETAGNE;78.479891702;86.081343400;77.431002522
40589;Framicourt;SOMME;HAUTS DE FRANCE;75.088263523;85.429053963;77.430831993
40590;Francastel;OISE;HAUTS DE FRANCE;79.841962144;82.566224242;77.429077776
40591;Le Beausset;VAR;PROVENCE ALPES COTE D AZUR;78.044966275;78.384129071;77.428671528
40592;Saint-Vincent-des-Prés;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;77.255939361;75.196983962;77.428559860
40593;Burgnac;HAUTE VIENNE;NOUVELLE AQUITAINE;75.041298119;88.918213956;77.428327535
40594;Dommartin-le-Coq;AUBE;GRAND EST;71.656029815;75.088693813;77.427865884
40595;Barneville-la-Bertran;CALVADOS;NORMANDIE;76.785206549;76.987079994;77.427361607
40596;Ercé-près-Liffré;ILLE ET VILAINE;BRETAGNE;77.671421117;93.149131865;77.426735632
40597;Bantigny;NORD;HAUTS DE FRANCE;77.261699731;75.590574358;77.426090959
40598;Artemps;AISNE;HAUTS DE FRANCE;76.723295535;84.345855165;77.425935810
40599;Saint-Bonnet-les-Oules;LOIRE;AUVERGNE RHONE ALPES;75.688725745;82.869399952;77.425544336
40600;Trébons;HAUTES PYRENEES;OCCITANIE;76.057472371;77.326587514;77.424748971
40601;Luchat;CHARENTE MARITIME;NOUVELLE AQUITAINE;77.843540144;78.213467607;77.423070839
40602;Étriché;MAINE ET LOIRE;PAYS DE LA LOIRE;76.803177462;94.549527717;77.422569914
40603;Saint-Victour;CORREZE;NOUVELLE AQUITAINE;75.940416920;73.291577839;77.420789369
40604;Cholet;MAINE ET LOIRE;PAYS DE LA LOIRE;76.731296053;75.736623083;77.418202653
